"","id","Description","Keys","Keys (macOS)","Context","Category","Modifiers"
"Photoshop","292807","Select/deselect multiple color-channel selection","shift+click","shift+click","Photoshop","Channels panel","shift"
"Photoshop","292808","Select/deselect alpha channel and show/hide as a rubylith overlay","shift+click","shift+click","Photoshop","Channels panel","shift"
"Photoshop","292809","Show Clone Source (overlays image)","alt+shift","alt+shift","Photoshop","Clone Source panel","alt shift"
"Photoshop","292810","Nudge Clone Source","alt+shift+up or alt+shift+down or alt+shift+left or alt+shift+right","alt+shift+up or alt+shift+down or alt+shift+left or alt+shift+right","Photoshop","Clone Source panel","alt shift"
"Photoshop","292811","Rotate Clone Source","alt+shift+< or alt+shift+>","alt+shift+< or alt+shift+>","Photoshop","Clone Source panel","alt shift"
"Photoshop","292812","Scale (increase or reduce size) Clone Source","alt+shift+[ or alt+shift+]","alt+shift+[ or alt+shift+]","Photoshop","Clone Source panel","alt shift"
"Photoshop","292813","Select background color","alt+click","alt+click","Photoshop","Color panel","alt"
"Photoshop","292814","Display Color Bar menu","right+click","ctrl+click","Photoshop","Color panel","None"
"Photoshop","292815","Cycle through color choices","shift+click","shift+click","Photoshop","Color panel","shift"
"Photoshop","292816","Step forward through image states","ctrl+shift+z","shift+cmd+z","Photoshop","History panel","ctrl shift"
"Photoshop","292817","Step backward through image states","ctrl+alt+z","alt+cmd+z","Photoshop","History panel","ctrl alt"
"Photoshop","292818","Duplicate any image state, except the current state","alt+click","alt+click","Photoshop","History panel","alt"
"Photoshop","292819","Permanently clear history (no Undo)","alt","alt","Photoshop","History panel","alt"
"Photoshop","292820","New layer","ctrl+shift+n","shift+cmd+n","Photoshop","Layers panel","ctrl shift"
"Photoshop, Photoshop","292821","New layer via copy","ctrl+j","cmd+j","Photoshop","Layers panel","ctrl"
"Photoshop, Photoshop","292822","New layer via cut","ctrl+shift+j","shift+cmd+j","Photoshop","Layers panel","ctrl shift"
"Photoshop","292823","Group layers","ctrl+g","cmd+g","Photoshop","Layers panel","ctrl"
"Photoshop","292824","Ungroup layers","ctrl+shift+g","shift+cmd+g","Photoshop","Layers panel","ctrl shift"
"Photoshop","292825","Create/release clipping mask","ctrl+alt+g","alt+cmd+g","Photoshop","Layers panel","ctrl alt"
"Photoshop","292826","Select all layers","ctrl+alt+a","alt+cmd+a","Photoshop","Layers panel","ctrl alt"
"Photoshop","292827","Merge visible layers","ctrl+shift+e","shift+cmd+e","Photoshop","Layers panel","ctrl shift"
"Photoshop","292828","Create new empty layer with dialog box","alt+click","alt+click","Photoshop","Layers panel","alt"
"Photoshop","292829","Create new layer below target layer","ctrl+click","cmd+click","Photoshop","Layers panel","ctrl"
"Photoshop","292830","Select top layer","alt+.","alt+.","Photoshop","Layers panel","alt"
"Photoshop","292831","Select bottom layer","alt+,","alt+,","Photoshop","Layers panel","alt"
"Photoshop","292832","Add to layer selection in Layers panel","alt+shift+[ or alt+shift+]","alt+shift+[ or alt+shift+]","Photoshop","Layers panel","alt shift"
"Photoshop","292833","Select next layer down","alt+[","alt+[","Photoshop","Layers panel","alt"
"Photoshop","292834","Select next layer up","alt+]","alt+]","Photoshop","Layers panel","alt"
"Photoshop","292835","Move target layer down","ctrl+[","cmd+[","Photoshop","Layers panel","ctrl"
"Photoshop","292836","Move target layer up","ctrl+]","cmd+]","Photoshop","Layers panel","ctrl"
"Photoshop","292837","Merge a copy of all visible layers into target layer","ctrl+alt+shift+e","alt+shift+cmd+e","Photoshop","Layers panel","ctrl alt shift"
"Photoshop","292838","Merge layers","ctrl+e","cmd+e","Photoshop","Layers panel","ctrl"
"Photoshop","292839","Move layer to bottom","ctrl+shift+[","shift+cmd+[","Photoshop","Layers panel","ctrl shift"
"Photoshop","292840","Move layer to top","ctrl+shift+]","shift+cmd+]","Photoshop","Layers panel","ctrl shift"
"Photoshop","292841","Toggle lock transparency for target layer, or last applied lock","/","/","Photoshop","Layers panel","None"
"Photoshop","292842","Disable/enable vector mask","shift+click","shift+click","Photoshop","Layers panel","shift"
"Photoshop","292843","Toggle layer mask on/off","shift+click","shift+click","Photoshop","Layers panel","shift"
"Photoshop","292844","Toggle filter mask on/off","shift+click","shift+click","Photoshop","Layers panel","shift"
"Photoshop","292845","Toggle between layer mask/composite image","alt+click","alt+click","Photoshop","Layers panel","alt"
"Photoshop","292846","Toggle between filter mask/composite image","alt+click","alt+click","Photoshop","Layers panel","alt"
"Photoshop","292847","Toggle rubylith mode for layer mask on/off","\ or alt+shift+click","\ or alt+shift+click","Photoshop","Layers panel","alt shift"
"Photoshop","292848","Create a clipping mask","alt+click","alt+click","Photoshop","Layers panel","alt"
"Photoshop","292849","Create new layer group below current layer/layer set","ctrl+click","cmd+click","Photoshop","Layers panel","ctrl"
"Photoshop","292850","Create new layer group with dialog box","alt+click","alt+click","Photoshop","Layers panel","alt"
"Photoshop","292851","Create layer mask that hides all/selection","alt+click","alt+click","Photoshop","Layers panel","alt"
"Photoshop","292852","Create vector mask that reveals all/path area","ctrl+click","cmd+click","Photoshop","Layers panel","ctrl"
"Photoshop","292853","Create vector mask that hides all or displays path area","ctrl+click","alt+cmd+click","Photoshop","Layers panel","ctrl"
"Photoshop","292854","Select/deselect multiple contiguous layers","shift+click","shift+click","Photoshop","Layers panel","shift"
"Photoshop","292855","Select/deselect multiple discontiguous layers","ctrl+click","cmd+click","Photoshop","Layers panel","ctrl"
"Photoshop","292856","Fit in window","ctrl+0","cmd+0","Photoshop","Extract and Pattern Maker (optional plug-ins)","ctrl"
"Photoshop, Photoshop, Photoshop","292857","Zoom in","ctrl+plus","cmd+plus","Photoshop","Extract and Pattern Maker (optional plug-ins)","ctrl"
"Photoshop, Photoshop, Photoshop","292858","Zoom out","ctrl+-","cmd+-","Photoshop","Extract and Pattern Maker (optional plug-ins)","ctrl"
"Photoshop, Photoshop","292859","Cycle through controls on right from top","tab","tab","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop, Photoshop","292860","Cycle through controls on right from bottom","shift+tab","shift+tab","Photoshop","Extract and Pattern Maker (optional plug-ins)","shift"
"Photoshop","292861","Temporarily activate Hand tool","space","space","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop, Photoshop, Photoshop","292862","Change Cancel to Reset","alt","alt","Photoshop","Extract and Pattern Maker (optional plug-ins)","alt"
"Photoshop","292863","Edge Highlighter tool","b","b","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292864","Fill tool","g","g","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292865","Eyedropper tool","i","i","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292866","Cleanup tool","c","c","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292867","Edge Touchup tool","t","t","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292868","Remove current highlight","alt+del","alt+del","Photoshop","Extract and Pattern Maker (optional plug-ins)","alt"
"Photoshop","292869","Highlight entire image","ctrl+del","cmd+del","Photoshop","Extract and Pattern Maker (optional plug-ins)","ctrl"
"Photoshop","292870","Fill foreground area and preview extraction","shift+click","shift+click","Photoshop","Extract and Pattern Maker (optional plug-ins)","shift"
"Photoshop","292871","Move mask when Edge Touchup tool is selected","ctrl+drag","cmd+drag","Photoshop","Extract and Pattern Maker (optional plug-ins)","ctrl"
"Photoshop","292872","Add opacity when Cleanup tool is selected","alt+drag","alt+drag","Photoshop","Extract and Pattern Maker (optional plug-ins)","alt"
"Photoshop","292873","Toggle Show menu options in preview between Original and Extracted","x","x","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292874","Enable Cleanup and Edge Touchup tools before preview","shift+x","shift+x","Photoshop","Extract and Pattern Maker (optional plug-ins)","shift"
"Photoshop","292875","Cycle through Display menu in preview from top to bottom","f","f","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292876","Cycle through Display menu in preview from bottom to top","shift+f","shift+f","Photoshop","Extract and Pattern Maker (optional plug-ins)","shift"
"Photoshop, Photoshop","292877","Decrease brush size by 1","down","down","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop, Photoshop","292878","Increase brush size by 1","up","up","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop, Photoshop","292879","Decrease brush size by 1","left","left","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop, Photoshop","292880","Increase brush size by 1","right","right","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292881","Set strength of Cleanup or Edge Touch‑up tool","0 or 1 or 2 or 9","0 or 1 or 2 or 9","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292882","Delete current selection","ctrl+d","cmd+d","Photoshop","Extract and Pattern Maker (optional plug-ins)","ctrl"
"Photoshop","292883","Undo a selection move","ctrl+z","cmd+z","Photoshop","Extract and Pattern Maker (optional plug-ins)","ctrl"
"Photoshop","292884","Generate or generate again","ctrl+g","cmd+g","Photoshop","Extract and Pattern Maker (optional plug-ins)","ctrl"
"Photoshop, Photoshop","292885","Intersect with current selection","alt+shift","alt+shift","Photoshop","Extract and Pattern Maker (optional plug-ins)","alt shift"
"Photoshop","292886","Toggle view: original/generated pattern","x","x","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292887","Go to first tile in Tile History","home","home","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292888","Go to last tile in Tile History","end","end","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292889","Go to previous tile in Tile History","left or up","left or up","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292890","Go to next tile in Tile History","right or down","right or down","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292891","Delete current tile from Tile History","del","del","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292892","Nudge selection when viewing the original","right or left or up or down","right or left or up or down","Photoshop","Extract and Pattern Maker (optional plug-ins)","None"
"Photoshop","292893","Increase selection nudging when viewing the original","shift+right or shift+left or shift+up or shift+down","shift+right or shift+left or shift+up or shift+down","Photoshop","Extract and Pattern Maker (optional plug-ins)","shift"
